,Date,Korean won   (KRW)                     
2106,5-Feb-2002,1313.4
2107,6-Feb-2002,1314.7
2108,7-Feb-2002,1317.8
2109,8-Feb-2002,1318.7
2113,14-Feb-2002,1318.8
2114,15-Feb-2002,1316.0
2115,18-Feb-2002,1315.5
2116,19-Feb-2002,1316.0
2117,20-Feb-2002,1319.8
2118,21-Feb-2002,1321.2
2119,22-Feb-2002,1321.1
2120,25-Feb-2002,1321.8
2121,26-Feb-2002,1322.9
2122,27-Feb-2002,1323.9
2123,28-Feb-2002,1327.7
2125,4-Mar-2002,1326.0
2126,5-Mar-2002,1319.5
2127,6-Mar-2002,1315.6
2128,7-Mar-2002,1315.1
2129,8-Mar-2002,1315.1
2130,11-Mar-2002,1310.6
2131,12-Mar-2002,1316.6
2132,13-Mar-2002,1319.4
2133,14-Mar-2002,1320.3
2134,15-Mar-2002,1322.7
2135,18-Mar-2002,1322.4
2136,19-Mar-2002,1324.1
2137,20-Mar-2002,1327.3
2138,21-Mar-2002,1326.7
2139,22-Mar-2002,1326.7
2140,25-Mar-2002,1328.4
2141,26-Mar-2002,1330.2
2142,27-Mar-2002,1331.6
2143,28-Mar-2002,1327.6
2145,1-Apr-2002,1326.4
2146,2-Apr-2002,1325.3
2147,3-Apr-2002,1328.8
2148,4-Apr-2002,1328.4
2150,8-Apr-2002,1329.9
2151,9-Apr-2002,1328.7
2152,10-Apr-2002,1329.1
2153,11-Apr-2002,1328.9
2155,15-Apr-2002,1331.9
2156,16-Apr-2002,1329.7
2157,17-Apr-2002,1326.6
2158,18-Apr-2002,1320.7
2159,19-Apr-2002,1314.5
2160,22-Apr-2002,1310.8
2161,23-Apr-2002,1308.9
2162,24-Apr-2002,1306.2
2163,25-Apr-2002,1308.3
2164,26-Apr-2002,1299.5
2165,29-Apr-2002,1297.9
2166,30-Apr-2002,1292.2
2168,2-May-2002,1293.7
2169,3-May-2002,1287.9
2170,6-May-2002,1288.2
2171,7-May-2002,1280.1
2172,8-May-2002,1279.3
2173,9-May-2002,1283.6
2174,10-May-2002,1284.8
2175,13-May-2002,1280.1
2176,14-May-2002,1274.7
2177,15-May-2002,1278.4
2178,16-May-2002,1278.9
2179,17-May-2002,1272.3
2180,20-May-2002,1265.9
2181,21-May-2002,1253.3
2182,22-May-2002,1256.4
2183,23-May-2002,1245.3
2184,24-May-2002,1247.7
2185,27-May-2002,1247.7
2186,28-May-2002,1237.5
2187,29-May-2002,1230.6
2188,30-May-2002,1235.9
2189,31-May-2002,1233.3
2190,3-Jun-2002,1226.2
2191,4-Jun-2002,1228.6
2192,5-Jun-2002,1222.1
2194,7-Jun-2002,1221.6
2195,10-Jun-2002,1228.4
2196,11-Jun-2002,1229.5
2197,12-Jun-2002,1227.5
2199,14-Jun-2002,1230.8
2200,17-Jun-2002,1231.7
2201,18-Jun-2002,1236.3
2202,19-Jun-2002,1233.1
2203,20-Jun-2002,1230.7
2204,21-Jun-2002,1226.5
2205,24-Jun-2002,1220.2
2206,25-Jun-2002,1212.3
2207,26-Jun-2002,1213.0
2208,27-Jun-2002,1208.2
2209,28-Jun-2002,1204.8
2211,2-Jul-2002,1201.8
2212,3-Jul-2002,1203.3
2213,4-Jul-2002,1205.6
2214,5-Jul-2002,1201.1
2215,8-Jul-2002,1201.7
2216,9-Jul-2002,1195.8
2217,10-Jul-2002,1186.3
2218,11-Jul-2002,1180.9
2219,12-Jul-2002,1178.0
2220,15-Jul-2002,1183.3
2221,16-Jul-2002,1177.8
2223,18-Jul-2002,1173.2
2224,19-Jul-2002,1173.3
2225,22-Jul-2002,1171.3
2226,23-Jul-2002,1166.0
2227,24-Jul-2002,1171.1
2228,25-Jul-2002,1172.8
2229,26-Jul-2002,1168.7
2230,29-Jul-2002,1180.0
2231,30-Jul-2002,1202.8
2232,31-Jul-2002,1197.0
2233,1-Aug-2002,1190.5
2234,2-Aug-2002,1182.0
2235,5-Aug-2002,1181.2
2236,6-Aug-2002,1188.3
2237,7-Aug-2002,1208.3
2238,8-Aug-2002,1207.2
2239,9-Aug-2002,1203.5
2240,12-Aug-2002,1207.1
2241,13-Aug-2002,1199.5
2242,14-Aug-2002,1196.6
2244,16-Aug-2002,1189.9
2246,19-Aug-2002,1189.1
2247,20-Aug-2002,1192.0
2248,21-Aug-2002,1196.6
2249,22-Aug-2002,1192.2
2250,23-Aug-2002,1193.6
2251,26-Aug-2002,1202.5
2252,27-Aug-2002,1201.1
2253,28-Aug-2002,1201.3
2254,29-Aug-2002,1197.7
2255,30-Aug-2002,1204.9
2256,2-Sep-2002,1200.5
2257,3-Sep-2002,1204.6
2258,4-Sep-2002,1199.9
2259,5-Sep-2002,1195.1
2260,6-Sep-2002,1193.9
2261,9-Sep-2002,1194.6
2262,10-Sep-2002,1196.0
2263,11-Sep-2002,1198.7
2264,12-Sep-2002,1202.8
2265,13-Sep-2002,1202.9
2266,16-Sep-2002,1201.4
2267,17-Sep-2002,1217.3
2268,18-Sep-2002,1219.0
2269,19-Sep-2002,1212.8
2271,23-Sep-2002,1210.7
2272,24-Sep-2002,1221.3
2273,25-Sep-2002,1225.8
2274,26-Sep-2002,1224.0
2275,27-Sep-2002,1227.3
2276,30-Sep-2002,1225.5
2277,1-Oct-2002,1229.4
2278,2-Oct-2002,1228.6
2280,4-Oct-2002,1230.5
2281,7-Oct-2002,1231.2
2282,8-Oct-2002,1237.4
2283,9-Oct-2002,1243.4
2284,10-Oct-2002,1245.1
2285,11-Oct-2002,1253.3
2286,14-Oct-2002,1261.1
2287,15-Oct-2002,1259.9
2288,16-Oct-2002,1262.8
2289,17-Oct-2002,1258.0
2290,18-Oct-2002,1246.0
2291,21-Oct-2002,1242.2
2292,22-Oct-2002,1244.1
2293,23-Oct-2002,1242.3
2294,24-Oct-2002,1237.4
2295,25-Oct-2002,1228.0
2296,28-Oct-2002,1230.6
2297,29-Oct-2002,1232.4
2298,30-Oct-2002,1227.1
2299,31-Oct-2002,1233.4
2300,1-Nov-2002,1224.9
2301,4-Nov-2002,1224.0
2302,5-Nov-2002,1219.7
2303,6-Nov-2002,1215.8
2304,7-Nov-2002,1220.0
2305,8-Nov-2002,1216.9
2306,11-Nov-2002,1210.4
2307,12-Nov-2002,1199.9
2308,13-Nov-2002,1203.5
2309,14-Nov-2002,1203.1
2310,15-Nov-2002,1208.0
2311,18-Nov-2002,1208.8
2312,19-Nov-2002,1206.3
2313,20-Nov-2002,1208.7
2314,21-Nov-2002,1216.3
2315,22-Nov-2002,1214.3
2316,25-Nov-2002,1213.5
2317,26-Nov-2002,1213.4
2318,27-Nov-2002,1205.4
2319,28-Nov-2002,1204.4
2320,29-Nov-2002,1207.7
2321,2-Dec-2002,1208.0
2322,3-Dec-2002,1211.3
2323,4-Dec-2002,1217.1
2324,5-Dec-2002,1216.3
2325,6-Dec-2002,1222.8
2326,9-Dec-2002,1228.0
2327,10-Dec-2002,1212.0
2328,11-Dec-2002,1216.1
2329,12-Dec-2002,1215.8
2330,13-Dec-2002,1212.1
2331,16-Dec-2002,1209.0
2332,17-Dec-2002,1202.2
2333,18-Dec-2002,1200.7
2335,20-Dec-2002,1200.1
2336,23-Dec-2002,1203.2
2337,24-Dec-2002,1202.7
2339,26-Dec-2002,1201.1
2340,27-Dec-2002,1200.3
2341,30-Dec-2002,1197.2
2343,2-Jan-2003,1187.8
2344,3-Jan-2003,1190.5
2345,6-Jan-2003,1196.1
2346,7-Jan-2003,1191.6
2347,8-Jan-2003,1187.2
2348,9-Jan-2003,1188.6
2349,10-Jan-2003,1179.5
2350,13-Jan-2003,1180.3
2351,14-Jan-2003,1177.0
2352,15-Jan-2003,1176.5
2353,16-Jan-2003,1173.7
2354,17-Jan-2003,1173.4
2355,20-Jan-2003,1173.6
2356,21-Jan-2003,1174.2
2357,22-Jan-2003,1177.2
2358,23-Jan-2003,1175.6
2360,27-Jan-2003,1171.9
2361,28-Jan-2003,1170.4
2362,29-Jan-2003,1170.9
2363,30-Jan-2003,1170.5
2364,31-Jan-2003,1170.5
2365,3-Feb-2003,1170.9
2366,4-Feb-2003,1177.6
2367,5-Feb-2003,1179.8
2368,6-Feb-2003,1174.1
2369,7-Feb-2003,1177.1
2370,10-Feb-2003,1179.9
2371,11-Feb-2003,1192.8
2372,12-Feb-2003,1207.8
2373,13-Feb-2003,1202.9
2374,14-Feb-2003,1202.7
2375,17-Feb-2003,1201.4
2376,18-Feb-2003,1207.2
2377,19-Feb-2003,1202.4
2378,20-Feb-2003,1198.4
2379,21-Feb-2003,1196.4
2380,24-Feb-2003,1194.1
2381,25-Feb-2003,1192.6
2382,26-Feb-2003,1191.1
2383,27-Feb-2003,1187.7
2384,28-Feb-2003,1186.8
2385,3-Mar-2003,1190.3
2386,4-Mar-2003,1194.3
2387,5-Mar-2003,1193.2
2388,6-Mar-2003,1194.9
2389,7-Mar-2003,1208.1
2390,10-Mar-2003,1218.0
2391,11-Mar-2003,1229.1
2392,12-Mar-2003,1236.7
2393,13-Mar-2003,1237.3
2394,14-Mar-2003,1247.9
2395,17-Mar-2003,1241.0
2396,18-Mar-2003,1241.6
2397,19-Mar-2003,1249.6
2398,20-Mar-2003,1255.6
2399,21-Mar-2003,1253.8
2400,24-Mar-2003,1249.6
2401,25-Mar-2003,1251.1
2402,26-Mar-2003,1246.1
2403,27-Mar-2003,1244.8
2404,28-Mar-2003,1244.6
2405,31-Mar-2003,1252.9
2406,1-Apr-2003,1258.0
2407,2-Apr-2003,1254.3
2408,3-Apr-2003,1253.9
2409,4-Apr-2003,1254.9
2410,7-Apr-2003,1258.0
2411,8-Apr-2003,1257.0
2412,9-Apr-2003,1255.0
2413,10-Apr-2003,1253.4
2414,11-Apr-2003,1239.8
2415,14-Apr-2003,1226.3
2416,15-Apr-2003,1224.1
2417,16-Apr-2003,1217.3
2418,17-Apr-2003,1216.5
2419,18-Apr-2003,1209.5
2420,21-Apr-2003,1205.0
2421,22-Apr-2003,1204.7
2422,23-Apr-2003,1217.0
2423,24-Apr-2003,1219.5
2424,25-Apr-2003,1221.0
2425,28-Apr-2003,1234.4
2426,29-Apr-2003,1229.4
2427,30-Apr-2003,1213.1
2429,2-May-2003,1213.9
2431,6-May-2003,1211.1
2432,7-May-2003,1205.9
2434,9-May-2003,1196.9
2435,12-May-2003,1199.9
2436,13-May-2003,1196.0
2437,14-May-2003,1199.8
2438,15-May-2003,1201.5
2439,16-May-2003,1195.2
2440,19-May-2003,1197.8
2441,20-May-2003,1193.6
2442,21-May-2003,1199.1
2443,22-May-2003,1193.9
2444,23-May-2003,1197.4
2445,26-May-2003,1193.4
2446,27-May-2003,1194.0
2447,28-May-2003,1199.4
2448,29-May-2003,1200.4
2449,30-May-2003,1206.6
2450,2-Jun-2003,1205.3
2451,3-Jun-2003,1207.5
2452,4-Jun-2003,1202.3
2453,5-Jun-2003,1201.5
2455,9-Jun-2003,1200.8
2456,10-Jun-2003,1200.3
2457,11-Jun-2003,1193.7
2458,12-Jun-2003,1193.1
2459,13-Jun-2003,1194.3
2460,16-Jun-2003,1192.7
2461,17-Jun-2003,1191.0
2462,18-Jun-2003,1188.4
2463,19-Jun-2003,1184.5
2464,20-Jun-2003,1186.0
2465,23-Jun-2003,1190.6
2466,24-Jun-2003,1190.9
2467,25-Jun-2003,1189.2
2468,26-Jun-2003,1188.5
2469,27-Jun-2003,1186.7
2470,30-Jun-2003,1193.1
2471,1-Jul-2003,1194.9
2472,2-Jul-2003,1191.0
2473,3-Jul-2003,1188.1
2474,4-Jul-2003,1185.1
2475,7-Jul-2003,1182.3
2476,8-Jul-2003,1180.0
2477,9-Jul-2003,1179.2
2478,10-Jul-2003,1179.6
2479,11-Jul-2003,1178.5
2480,14-Jul-2003,1179.2
2481,15-Jul-2003,1177.0
2482,16-Jul-2003,1175.7
2484,18-Jul-2003,1178.8
2485,21-Jul-2003,1182.5
2486,22-Jul-2003,1179.4
2487,23-Jul-2003,1182.0
2488,24-Jul-2003,1181.4
2489,25-Jul-2003,1180.3
2490,28-Jul-2003,1181.2
2491,29-Jul-2003,1179.3
2492,30-Jul-2003,1179.5
2493,31-Jul-2003,1180.0
2494,1-Aug-2003,1180.6
2495,4-Aug-2003,1180.4
2496,5-Aug-2003,1181.4
2497,6-Aug-2003,1186.1
2498,7-Aug-2003,1185.9
2499,8-Aug-2003,1185.5
2500,11-Aug-2003,1181.9
2501,12-Aug-2003,1180.2
2502,13-Aug-2003,1178.3
2503,14-Aug-2003,1179.3
2505,18-Aug-2003,1178.3
2506,19-Aug-2003,1175.9
2507,20-Aug-2003,1178.6
2508,21-Aug-2003,1176.4
2509,22-Aug-2003,1173.9
2510,25-Aug-2003,1170.6
2511,26-Aug-2003,1170.5
2512,27-Aug-2003,1170.8
2513,28-Aug-2003,1173.9
2514,29-Aug-2003,1179.9
2515,1-Sep-2003,1178.5
2516,2-Sep-2003,1175.9
2517,3-Sep-2003,1176.7
2518,4-Sep-2003,1176.1
2519,5-Sep-2003,1173.4
2520,8-Sep-2003,1171.8
2521,9-Sep-2003,1172.8
2525,15-Sep-2003,1170.1
2526,16-Sep-2003,1173.1
2527,17-Sep-2003,1171.4
2528,18-Sep-2003,1170.6
2529,19-Sep-2003,1170.3
2530,22-Sep-2003,1168.8
2531,23-Sep-2003,1152.0
2532,24-Sep-2003,1151.1
2533,25-Sep-2003,1152.5
2534,26-Sep-2003,1151.1
2535,29-Sep-2003,1150.8
2536,30-Sep-2003,1150.2
2537,1-Oct-2003,1150.3
2538,2-Oct-2003,1152.3
2540,6-Oct-2003,1150.5
2541,7-Oct-2003,1151.9
2542,8-Oct-2003,1151.4
2543,9-Oct-2003,1148.9
2544,10-Oct-2003,1149.5
2545,13-Oct-2003,1148.4
2546,14-Oct-2003,1146.6
2547,15-Oct-2003,1158.5
2548,16-Oct-2003,1169.5
2549,17-Oct-2003,1177.6
2550,20-Oct-2003,1174.5
2551,21-Oct-2003,1174.4
2552,22-Oct-2003,1180.0
2553,23-Oct-2003,1181.9
2554,24-Oct-2003,1179.4
2555,27-Oct-2003,1185.8
2556,28-Oct-2003,1184.2
2557,29-Oct-2003,1183.4
2558,30-Oct-2003,1181.6
2559,31-Oct-2003,1177.3
2560,3-Nov-2003,1182.4
2561,4-Nov-2003,1185.3
2562,5-Nov-2003,1185.8
2563,6-Nov-2003,1183.1
2564,7-Nov-2003,1181.7
2565,10-Nov-2003,1180.2
2566,11-Nov-2003,1174.8
2567,12-Nov-2003,1175.1
2568,13-Nov-2003,1174.4
2569,14-Nov-2003,1173.2
2570,17-Nov-2003,1171.2
2571,18-Nov-2003,1178.3
2572,19-Nov-2003,1180.5
2573,20-Nov-2003,1177.4
2574,21-Nov-2003,1186.8
2575,24-Nov-2003,1195.5
2576,25-Nov-2003,1202.3
2577,26-Nov-2003,1203.4
2578,27-Nov-2003,1203.4
2579,28-Nov-2003,1202.6
2580,1-Dec-2003,1203.6
2581,2-Dec-2003,1203.4
2582,3-Dec-2003,1196.9
2583,4-Dec-2003,1194.1
2584,5-Dec-2003,1192.2
2585,8-Dec-2003,1193.4
2586,9-Dec-2003,1187.6
2587,10-Dec-2003,1188.1
2588,11-Dec-2003,1184.9
2589,12-Dec-2003,1188.9
2590,15-Dec-2003,1185.2
2591,16-Dec-2003,1184.5
2592,17-Dec-2003,1187.6
2593,18-Dec-2003,1188.7
2594,19-Dec-2003,1189.5
2595,22-Dec-2003,1190.7
2596,23-Dec-2003,1193.1
2597,24-Dec-2003,1195.8
2598,26-Dec-2003,1199.0
2599,29-Dec-2003,1199.7
2600,30-Dec-2003,1200.3
2601,31-Dec-2003,1197.8
2602,2-Jan-2004,1194.3
2603,5-Jan-2004,1195.5
2605,7-Jan-2004,1187.9
2606,8-Jan-2004,1187.4
2607,9-Jan-2004,1183.3
2608,12-Jan-2004,1182.9
2609,13-Jan-2004,1178.5
2610,14-Jan-2004,1179.9
2611,15-Jan-2004,1180.2
2612,16-Jan-2004,1187.4
2613,19-Jan-2004,1187.1
2614,20-Jan-2004,1185.7
2618,26-Jan-2004,1188.6
2619,27-Jan-2004,1181.6
2620,28-Jan-2004,1177.2
2621,29-Jan-2004,1173.0
2622,30-Jan-2004,1173.6
2623,2-Feb-2004,1174.9
2624,3-Feb-2004,1170.7
2625,4-Feb-2004,1166.2
2626,5-Feb-2004,1168.3
2627,6-Feb-2004,1167.2
2628,9-Feb-2004,1169.2
2629,10-Feb-2004,1167.4
2630,11-Feb-2004,1162.9
2631,12-Feb-2004,1161.0
2632,13-Feb-2004,1160.7
2633,16-Feb-2004,1160.8
2634,17-Feb-2004,1158.5
2635,18-Feb-2004,1158.2
2636,19-Feb-2004,1154.6
2637,20-Feb-2004,1161.7
2638,23-Feb-2004,1166.9
2639,24-Feb-2004,1182.1
2640,25-Feb-2004,1176.8
2641,26-Feb-2004,1171.1
2642,27-Feb-2004,1174.5
2644,2-Mar-2004,1176.5
2645,3-Mar-2004,1173.4
2646,4-Mar-2004,1178.7
2647,5-Mar-2004,1171.9
2648,8-Mar-2004,1174.3
2649,9-Mar-2004,1173.4
2650,10-Mar-2004,1170.6
2651,11-Mar-2004,1172.1
2652,12-Mar-2004,1168.6
2653,15-Mar-2004,1175.2
2654,16-Mar-2004,1177.0
2655,17-Mar-2004,1171.2
2656,18-Mar-2004,1166.2
2657,19-Mar-2004,1159.6
2658,22-Mar-2004,1158.6
2659,23-Mar-2004,1159.5
2660,24-Mar-2004,1157.3
2661,25-Mar-2004,1154.5
2662,26-Mar-2004,1155.1
2663,29-Mar-2004,1157.1
2664,30-Mar-2004,1155.1
2665,31-Mar-2004,1153.6
2666,1-Apr-2004,1150.0
2667,2-Apr-2004,1142.6
2670,7-Apr-2004,1148.4
2671,8-Apr-2004,1144.2
2672,9-Apr-2004,1140.6
2679,20-Apr-2004,1155.8
2681,22-Apr-2004,1156.0
2682,23-Apr-2004,1159.4
2683,26-Apr-2004,1158.7
2684,27-Apr-2004,1154.9
2685,28-Apr-2004,1152.8
2686,29-Apr-2004,1155.8
2688,3-May-2004,1175.2
2689,4-May-2004,1172.8
2691,6-May-2004,1168.7
2692,7-May-2004,1166.2
2693,10-May-2004,1170.5
2694,11-May-2004,1183.1
2695,12-May-2004,1188.4
2696,13-May-2004,1182.1
2697,14-May-2004,1184.1
2698,17-May-2004,1187.9
2699,18-May-2004,1184.2
2700,19-May-2004,1184.2
2701,20-May-2004,1177.8
2702,21-May-2004,1176.5
2703,24-May-2004,1177.1
2704,25-May-2004,1176.3
2706,27-May-2004,1178.0
2707,28-May-2004,1171.3
2708,1-Jun-2004,1163.2
2709,2-Jun-2004,1161.6
2710,3-Jun-2004,1165.2
2711,4-Jun-2004,1162.6
2712,7-Jun-2004,1164.1
2713,8-Jun-2004,1159.0
2714,9-Jun-2004,1158.0
2715,10-Jun-2004,1154.7
2716,11-Jun-2004,1159.4
2717,14-Jun-2004,1158.4
2718,15-Jun-2004,1163.1
2719,16-Jun-2004,1163.5
2720,17-Jun-2004,1157.0
2721,18-Jun-2004,1157.7
2722,21-Jun-2004,1158.3
2723,22-Jun-2004,1156.4
2725,24-Jun-2004,1160.2
2726,25-Jun-2004,1156.5
2727,28-Jun-2004,1151.0
2728,29-Jun-2004,1150.7
2729,30-Jun-2004,1152.5
2730,1-Jul-2004,1152.5
2731,2-Jul-2004,1153.5
2732,5-Jul-2004,1155.8
2733,6-Jul-2004,1152.8
2734,7-Jul-2004,1154.8
2735,8-Jul-2004,1153.8
2737,12-Jul-2004,1150.7
2738,13-Jul-2004,1147.4
2739,14-Jul-2004,1149.7
2740,15-Jul-2004,1150.9
2741,16-Jul-2004,1158.7
2742,19-Jul-2004,1166.8
2743,20-Jul-2004,1158.2
2744,21-Jul-2004,1162.1
2745,22-Jul-2004,1159.0
2746,23-Jul-2004,1164.2
2747,26-Jul-2004,1164.6
2748,27-Jul-2004,1162.5
2749,28-Jul-2004,1163.9
2750,29-Jul-2004,1168.2
2751,30-Jul-2004,1168.3
2752,2-Aug-2004,1171.3
2753,3-Aug-2004,1166.4
2754,4-Aug-2004,1163.4
2755,5-Aug-2004,1165.2
2756,6-Aug-2004,1164.3
2757,9-Aug-2004,1165.9
2758,10-Aug-2004,1157.0
2759,11-Aug-2004,1155.7
2761,13-Aug-2004,1158.8
2762,16-Aug-2004,1162.2
2763,17-Aug-2004,1157.6
2764,18-Aug-2004,1157.8
2765,19-Aug-2004,1157.7
2767,23-Aug-2004,1154.6
2768,24-Aug-2004,1152.8
2769,25-Aug-2004,1154.7
2770,26-Aug-2004,1156.5
2771,27-Aug-2004,1155.8
2772,30-Aug-2004,1152.3
2773,31-Aug-2004,1153.8
2774,1-Sep-2004,1153.7
2775,2-Sep-2004,1151.2
2776,3-Sep-2004,1151.5
2777,6-Sep-2004,1148.8
2778,7-Sep-2004,1152.8
2779,8-Sep-2004,1152.1
2780,9-Sep-2004,1149.3
2781,10-Sep-2004,1146.7
2782,13-Sep-2004,1145.9
2783,14-Sep-2004,1145.0
2784,15-Sep-2004,1145.4
2785,16-Sep-2004,1144.4
2786,17-Sep-2004,1146.3
2787,20-Sep-2004,1145.4
2788,21-Sep-2004,1147.1
2789,22-Sep-2004,1145.9
2790,23-Sep-2004,1144.8
2791,24-Sep-2004,1147.3
2795,30-Sep-2004,1147.9
2796,1-Oct-2004,1152.7
2797,4-Oct-2004,1148.0
2798,5-Oct-2004,1149.8
2799,6-Oct-2004,1148.2
2800,7-Oct-2004,1150.5
2801,8-Oct-2004,1151.8
2802,11-Oct-2004,1149.9
2803,12-Oct-2004,1146.0
2804,13-Oct-2004,1147.6
2805,14-Oct-2004,1146.2
2806,15-Oct-2004,1147.5
2807,18-Oct-2004,1145.4
2808,19-Oct-2004,1143.9
2809,20-Oct-2004,1144.7
2810,21-Oct-2004,1142.7
2811,22-Oct-2004,1141.9
2812,25-Oct-2004,1141.1
2813,26-Oct-2004,1136.0
2817,1-Nov-2004,1122.3
2818,2-Nov-2004,1117.4
2819,3-Nov-2004,1117.6
2822,8-Nov-2004,1110.9
2823,9-Nov-2004,1105.9
2825,11-Nov-2004,1109.0
2826,12-Nov-2004,1112.4
2829,17-Nov-2004,1093.1
2830,18-Nov-2004,1088.2
2831,19-Nov-2004,1069.5
2832,22-Nov-2004,1068.6
2833,23-Nov-2004,1063.7
2834,24-Nov-2004,1064.5
2838,30-Nov-2004,1047.9
2839,1-Dec-2004,1048.1
2840,2-Dec-2004,1047.1
2842,6-Dec-2004,1044.9
2843,7-Dec-2004,1038.3
2845,9-Dec-2004,1052.2
2846,10-Dec-2004,1056.8
2847,13-Dec-2004,1062.8
2848,14-Dec-2004,1061.1
2849,15-Dec-2004,1056.1
2850,16-Dec-2004,1060.7
2851,17-Dec-2004,1055.6
2852,20-Dec-2004,1058.8
2853,21-Dec-2004,1056.1
2854,22-Dec-2004,1055.4
2855,23-Dec-2004,1056.5
2856,24-Dec-2004,1051.0
2857,27-Dec-2004,1046.2
2858,28-Dec-2004,1047.7
2859,29-Dec-2004,1042.4
2860,30-Dec-2004,1043.2
2861,31-Dec-2004,1035.6
2862,3-Jan-2005,1035.6
2863,4-Jan-2005,1037.1
2864,5-Jan-2005,1038.8
2865,6-Jan-2005,1047.3
2866,7-Jan-2005,1048.0
2867,10-Jan-2005,1052.9
2868,11-Jan-2005,1053.2
2869,12-Jan-2005,1045.2
2870,13-Jan-2005,1041.2
2871,14-Jan-2005,1036.5
2872,17-Jan-2005,1038.3
2873,18-Jan-2005,1035.8
2874,19-Jan-2005,1036.9
2877,24-Jan-2005,1037.5
2878,25-Jan-2005,1033.8
2879,26-Jan-2005,1031.4
2880,27-Jan-2005,1033.4
2881,28-Jan-2005,1028.1
2882,31-Jan-2005,1026.4
2883,1-Feb-2005,1026.4
2884,2-Feb-2005,1027.5
2885,3-Feb-2005,1027.1
2887,7-Feb-2005,1026.7
2891,11-Feb-2005,1026.5
2892,14-Feb-2005,1035.2
2893,15-Feb-2005,1026.7
2894,16-Feb-2005,1026.7
2895,17-Feb-2005,1025.9
2896,18-Feb-2005,1025.8
2897,21-Feb-2005,1025.2
2898,22-Feb-2005,1023.9
2899,23-Feb-2005,1015.3
2901,25-Feb-2005,1004.2
2902,28-Feb-2005,1008.1
2904,2-Mar-2005,1004.8
2905,3-Mar-2005,1006.8
2906,4-Mar-2005,1006.7
2907,7-Mar-2005,1007.8
2908,8-Mar-2005,1004.7
2909,9-Mar-2005,1004.3
2911,11-Mar-2005,998.4
2912,14-Mar-2005,1000.7
2913,15-Mar-2005,999.9
2914,16-Mar-2005,1003.2
2915,17-Mar-2005,1003.7
2916,18-Mar-2005,1002.6
2917,21-Mar-2005,1002.9
2918,22-Mar-2005,1007.4
2919,23-Mar-2005,1012.2
2920,24-Mar-2005,1011.5
2921,25-Mar-2005,1012.4
2922,28-Mar-2005,1013.1
2923,29-Mar-2005,1016.3
2924,30-Mar-2005,1019.0
2925,31-Mar-2005,1024.3
2926,1-Apr-2005,1017.6
2927,4-Apr-2005,1013.1
2928,5-Apr-2005,1013.1
2929,6-Apr-2005,1011.1
2930,7-Apr-2005,1014.7
2931,8-Apr-2005,1014.1
2932,11-Apr-2005,1014.0
2933,12-Apr-2005,1014.3
2934,13-Apr-2005,1012.0
2935,14-Apr-2005,1012.5
2936,15-Apr-2005,1013.0
2937,18-Apr-2005,1022.2
2938,19-Apr-2005,1021.5
2939,20-Apr-2005,1014.5
2941,22-Apr-2005,1006.8
2942,25-Apr-2005,1005.3
2943,26-Apr-2005,999.5
2945,28-Apr-2005,1002.4
2946,29-Apr-2005,1002.5
2947,2-May-2005,1001.8
2948,3-May-2005,999.8
2949,4-May-2005,1001.9
2951,6-May-2005,999.6
2952,9-May-2005,999.6
2954,11-May-2005,1000.6
2955,12-May-2005,999.4
2956,13-May-2005,1000.2
2957,16-May-2005,1001.2
2958,17-May-2005,1007.1
2959,18-May-2005,1005.5
2960,19-May-2005,1006.5
2961,20-May-2005,1002.7
2962,23-May-2005,1005.2
2963,24-May-2005,1006.9
2964,25-May-2005,1002.1
2967,30-May-2005,1000.7
2968,31-May-2005,1002.5
2969,1-Jun-2005,1005.5
2970,2-Jun-2005,1011.2
2971,3-Jun-2005,1013.7
2973,7-Jun-2005,1009.7
2975,9-Jun-2005,1005.7
2976,10-Jun-2005,1005.2
2977,13-Jun-2005,1005.7
2978,14-Jun-2005,1009.4
2979,15-Jun-2005,1015.4
2980,16-Jun-2005,1012.2
2982,20-Jun-2005,1010.9
2983,21-Jun-2005,1008.1
2984,22-Jun-2005,1011.4
2985,23-Jun-2005,1009.3
2987,27-Jun-2005,1012.4
2988,28-Jun-2005,1013.1
2989,29-Jun-2005,1015.9
2990,30-Jun-2005,1024.4
2992,4-Jul-2005,1030.3
2993,5-Jul-2005,1040.0
2994,6-Jul-2005,1045.0
2995,7-Jul-2005,1050.4
2996,8-Jul-2005,1052.5
2997,11-Jul-2005,1053.8
2998,12-Jul-2005,1045.6
3000,14-Jul-2005,1037.7
3001,15-Jul-2005,1037.5
3002,18-Jul-2005,1037.7
3003,19-Jul-2005,1037.8
3004,20-Jul-2005,1038.2
3005,21-Jul-2005,1042.4
3006,22-Jul-2005,1036.6
3007,25-Jul-2005,1022.8
3008,26-Jul-2005,1023.7
3009,27-Jul-2005,1026.1
3012,1-Aug-2005,1025.7
3013,2-Aug-2005,1026.7
3014,3-Aug-2005,1021.5
3015,4-Aug-2005,1018.1
3016,5-Aug-2005,1011.9
3017,8-Aug-2005,1013.9
3018,9-Aug-2005,1017.8
3019,10-Aug-2005,1014.6
3020,11-Aug-2005,1014.9
3021,12-Aug-2005,1014.4
3023,16-Aug-2005,1014.2
3024,17-Aug-2005,1016.4
3025,18-Aug-2005,1019.2
3026,19-Aug-2005,1018.6
3028,23-Aug-2005,1025.4
3029,24-Aug-2005,1026.1
